image_id,eventType,GazeEventDuration
C40,eye_tracker,558
C2,mouse_move,458
C29,update_frame,125
C59,mouse_scroll,183
C13,eye_tracker,142
C17,eye_tracker,158
C9,eye_tracker,375
C3,eye_tracker,167
C8,mouse_scroll,233
C3,eye_tracker,617
C14,mouse_move,292
C41,eye_tracker,75
C52,eye_tracker,633
C50,mouse_move,358
C57,eye_tracker,133
C32,eye_tracker,300
C27,eye_tracker,408
C59,eye_tracker,375
C42,mouse_drag,92
C37,mouse_drag,108
C3,eye_tracker,642
C59,mouse_move,183
C38,eye_tracker,425
C3,eye_tracker,283
C6,eye_tracker,533
C16,mouse_move,242
C24,eye_tracker,167
C49,eye_tracker,67
C18,mouse_move,92
C43,eye_tracker,217
C39,mouse_move,200
C23,eye_tracker,67
C5,mouse_move,183
C29,eye_tracker,292
C39,eye_tracker,200
C59,eye_tracker,117
C9,eye_tracker,183
C39,eye_tracker,158
C11,eye_tracker,333
C25,mouse_move,83
C45,mouse_move,117
C12,update_frame,67
C49,update_frame,217
C28,eye_tracker,225
C24,update_frame,150
C24,eye_tracker,183
C58,eye_tracker,408
C10,eye_tracker,400
C24,eye_tracker,117
C50,eye_tracker,142
C43,update_frame,342
C35,eye_tracker,325
C21,mouse_move,100
C18,eye_tracker,267
C13,eye_tracker,225
C60,eye_tracker,208
C33,eye_tracker,125
C11,eye_tracker,142
C23,eye_tracker,75
C9,mouse_drag,100
C16,eye_tracker,158
C30,eye_tracker,150
C17,mouse_move,142
C27,eye_tracker,550
C4,eye_tracker,67
C40,eye_tracker,375
C29,eye_tracker,325
C38,eye_tracker,200
C42,eye_tracker,308
C58,eye_tracker,225
C59,eye_tracker,208
C50,mouse_move,383
C57,eye_tracker,150
C28,mouse_move,242
C17,eye_tracker,200
C31,eye_tracker,83
C17,eye_tracker,117
C38,eye_tracker,183
C4,eye_tracker,208
C17,eye_tracker,417
C45,eye_tracker,183
C43,eye_tracker,400
C25,eye_tracker,183
C45,eye_tracker,67
C14,eye_tracker,275
C26,eye_tracker,600
C40,eye_tracker,208
C17,mouse_move,125
C50,eye_tracker,142
C35,eye_tracker,1067
C20,eye_tracker,267
C60,eye_tracker,133
C30,eye_tracker,267
C53,mouse_move,200
C59,eye_tracker,358
C11,eye_tracker,183
C2,eye_tracker,700
C16,eye_tracker,208
C10,eye_tracker,275
C28,eye_tracker,550
C41,update_frame,83
C20,eye_tracker,542
C51,eye_tracker,208
C14,mouse_move,400
C26,eye_tracker,342
C47,update_frame,275
C43,,83
C30,eye_tracker,500
C36,eye_tracker,225
C6,eye_tracker,75
C6,eye_tracker,217
C8,eye_tracker,158
C10,eye_tracker,192
C11,eye_tracker,600
C58,next_btn_clicked,167
C10,eye_tracker,250
C37,eye_tracker,117
C51,eye_tracker,333
C22,eye_tracker,167
C16,eye_tracker,392
C19,eye_tracker,158
C32,eye_tracker,233
C25,mouse_move,108
C6,eye_tracker,100
C57,mouse_drag,333
C7,eye_tracker,150
C15,eye_tracker,233
C52,eye_tracker,150
C14,eye_tracker,83
C49,mouse_move,292
C55,eye_tracker,258
C30,eye_tracker,242
C50,mouse_scroll,383
C41,eye_tracker,208
C2,mouse_move,233
C20,update_text,333
C56,eye_tracker,275
C39,eye_tracker,158
C42,eye_tracker,117
C41,eye_tracker,175
C22,eye_tracker,200
C28,eye_tracker,325
C48,eye_tracker,317
C4,mouse_move,117
C38,eye_tracker,525
C9,eye_tracker,350
C21,eye_tracker,233
C34,eye_tracker,158
C59,eye_tracker,225
C23,eye_tracker,333
C29,eye_tracker,375
C9,mouse_drag,525
C37,mouse_scroll,317
C52,eye_tracker,267
C39,eye_tracker,183
C14,mouse_move,350
C19,update_frame,342
C57,update_frame,167
C59,eye_tracker,175
C29,eye_tracker,133
C49,eye_tracker,375
C28,eye_tracker,233
C52,mouse_move,150
C39,eye_tracker,200
C5,mouse_scroll,83
C20,eye_tracker,175
C3,eye_tracker,433
C58,eye_tracker,75
C14,mouse_move,133
C29,eye_tracker,233
C26,eye_tracker,200
C54,mouse_move,383
C31,eye_tracker,242
C37,mouse_drag,150
C56,eye_tracker,250
C24,eye_tracker,83
C12,mouse_move,133
C13,eye_tracker,317
C13,eye_tracker,442
C45,eye_tracker,283
C25,eye_tracker,208
C12,mouse_move,117
C17,eye_tracker,67
C45,mouse_move,67
C16,eye_tracker,108
C40,eye_tracker,117
C57,update_frame,308
C15,eye_tracker,158
C46,eye_tracker,150
C26,eye_tracker,133
C43,eye_tracker,83
C20,eye_tracker,417
C32,eye_tracker,242
C27,eye_tracker,142
C20,eye_tracker,283
C6,eye_tracker,242
C40,eye_tracker,167
C7,eye_tracker,375
C25,eye_tracker,208
C39,update_frame,150
C21,mouse_move,217
C41,eye_tracker,192
C3,eye_tracker,175
C3,eye_tracker,133
C49,eye_tracker,108
C12,eye_tracker,333
C54,eye_tracker,233
C3,eye_tracker,158
C23,eye_tracker,317
C11,eye_tracker,225
C60,mouse_move,225
C10,eye_tracker,358
C19,eye_tracker,67
C18,eye_tracker,117
C49,eye_tracker,433
C2,eye_tracker,358
C13,eye_tracker,267
C29,eye_tracker,600
C11,mouse_move,233
C46,eye_tracker,200
C21,eye_tracker,233
C16,eye_tracker,133
C24,eye_tracker,175
C7,mouse_move,392
C10,eye_tracker,158
C12,eye_tracker,133
C17,mouse_move,117
C45,update_frame,108
C31,eye_tracker,133
C12,eye_tracker,108
C2,eye_tracker,517
C27,eye_tracker,317
C50,eye_tracker,408
C30,eye_tracker,92
C50,mouse_move,117
C15,eye_tracker,175
C30,eye_tracker,600
C40,,208
C28,eye_tracker,300
C38,mouse_move,117
C36,eye_tracker,175
C59,update_frame,158
C44,eye_tracker,225
C24,eye_tracker,167
C23,,275
C23,eye_tracker,208
C6,eye_tracker,308
C4,eye_tracker,392
C13,eye_tracker,217
C57,mouse_move,217
C11,update_frame,133
C11,eye_tracker,525
C17,eye_tracker,208
C19,eye_tracker,533
C39,mouse_move,75
C33,mouse_move,358
C33,eye_tracker,750
C37,update_frame,100
C17,eye_tracker,150
C45,mouse_move,167
C48,mouse_move,167
C27,eye_tracker,150
C16,eye_tracker,133
C2,eye_tracker,208
C58,eye_tracker,92
C14,eye_tracker,450
C38,eye_tracker,342
C1,eye_tracker,108
C59,mouse_move,233
C9,mouse_drag,83
C9,mouse_move,200
C29,eye_tracker,167
C27,eye_tracker,283
C39,eye_tracker,208
C53,mouse_move,392
C2,,75
C16,eye_tracker,667
C42,,225
C42,eye_tracker,417
C25,eye_tracker,292
C50,eye_tracker,200
C27,eye_tracker,350
C32,update_frame,417
C53,eye_tracker,317
C53,eye_tracker,258
C4,mouse_move,175
C39,update_frame,142
C27,eye_tracker,233
C30,eye_tracker,92
C6,mouse_move,117
C21,mouse_move,92
C12,update_frame,250
C48,eye_tracker,342
C56,eye_tracker,100
C9,mouse_move,192
C11,eye_tracker,67
C10,eye_tracker,583
C42,eye_tracker,475
C59,eye_tracker,175
C17,eye_tracker,233
C40,eye_tracker,183
C54,eye_tracker,825
C49,eye_tracker,508
C34,eye_tracker,125
C42,eye_tracker,308
C12,eye_tracker,400
C5,eye_tracker,283
C41,eye_tracker,250
C60,eye_tracker,433
C26,eye_tracker,117
C14,eye_tracker,167
C57,mouse_move,442
C20,eye_tracker,617
C51,mouse_scroll,108
C23,eye_tracker,242
C2,mouse_move,267
C30,mouse_drag,125
C2,eye_tracker,400
C18,eye_tracker,250
C54,eye_tracker,217
C49,update_frame,158
C20,eye_tracker,258
C50,mouse_dragend,150
C49,eye_tracker,550
C43,eye_tracker,200
C24,eye_tracker,200
C60,update_frame,342
C14,update_frame,158
C53,eye_tracker,258
C25,eye_tracker,208
C31,eye_tracker,283
C32,eye_tracker,275
C2,eye_tracker,208
C23,eye_tracker,242
C9,eye_tracker,233
C26,update_frame,367
C7,mouse_move,67
C10,eye_tracker,192
C49,mouse_scroll,225
C47,mouse_move,67
C59,eye_tracker,125
C14,update_frame,167
C25,eye_tracker,175
C26,eye_tracker,225
C31,eye_tracker,150
C52,eye_tracker,175
C20,eye_tracker,125
C42,mouse_move,175
C12,mouse_leave,283
C2,,100
C6,mouse_drag,75
C8,mouse_drag,208
C22,eye_tracker,183
C15,eye_tracker,67
C29,mouse_move,150
C3,eye_tracker,233
C23,eye_tracker,258
C45,eye_tracker,200
C36,eye_tracker,92
C29,update_frame,67
C14,eye_tracker,350
C6,update_frame,208
C48,eye_tracker,192
C28,eye_tracker,258
C12,,133
C38,eye_tracker,192
C36,eye_tracker,433
C7,eye_tracker,267
C23,eye_tracker,167
C52,mouse_move,300
C30,update_frame,217
C7,eye_tracker,383
C32,eye_tracker,142
C2,mouse_move,117
C28,eye_tracker,183
C32,eye_tracker,217
C59,eye_tracker,317
C41,eye_tracker,75
C58,,225
C56,eye_tracker,75
C43,mouse_scroll,258
C23,eye_tracker,333
C55,eye_tracker,392
C45,update_frame,67
C25,eye_tracker,158
C37,mouse_drag,83
C43,eye_tracker,408
C21,eye_tracker,217
C58,eye_tracker,283
C40,eye_tracker,150
C13,mouse_move,133
C33,eye_tracker,250
C19,eye_tracker,150
C32,eye_tracker,167
C25,eye_tracker,167
C11,eye_tracker,192
C13,eye_tracker,133
C60,eye_tracker,283
C16,mouse_move,267
C43,eye_tracker,317
C29,eye_tracker,225
C45,eye_tracker,317
C7,eye_tracker,400
C14,mouse_drag,67
C9,eye_tracker,158
C18,eye_tracker,158
C24,eye_tracker,208
C25,eye_tracker,458
C28,eye_tracker,308
C60,eye_tracker,67
C27,eye_tracker,133
C20,update_frame,267
C14,eye_tracker,283
C52,eye_tracker,217
C52,eye_tracker,233
C60,eye_tracker,250
C19,eye_tracker,158
C52,eye_tracker,425
C28,eye_tracker,217
C10,eye_tracker,567
C5,eye_tracker,683
C26,eye_tracker,208
C23,eye_tracker,192
C17,eye_tracker,408
C7,mouse_move,142
C13,eye_tracker,142
C13,eye_tracker,350
C12,eye_tracker,158
C28,mouse_drag,67
C55,eye_tracker,258
C20,eye_tracker,275
C42,eye_tracker,292
C20,eye_tracker,83
C30,mouse_drag,525
C22,eye_tracker,533
C49,eye_tracker,175
C22,eye_tracker,633
C39,eye_tracker,92
C4,eye_tracker,167
C29,mouse_move,108
C38,eye_tracker,325
C56,eye_tracker,250
C29,eye_tracker,200
C16,eye_tracker,142
C52,mouse_move,108
C31,eye_tracker,142
C45,eye_tracker,233
C55,eye_tracker,417
C14,eye_tracker,525
C41,update_frame,175
C33,eye_tracker,150
C27,eye_tracker,158
C59,eye_tracker,133
C26,eye_tracker,225
C39,eye_tracker,167
C48,eye_tracker,275
C41,eye_tracker,300
C58,eye_tracker,175
C53,eye_tracker,108
C7,update_frame,100
C40,,133
C1,eye_tracker,150
C13,eye_tracker,242
C16,eye_tracker,125
C22,eye_tracker,208
C3,eye_tracker,208
C29,mouse_move,150
C41,eye_tracker,217
C3,eye_tracker,408
C20,eye_tracker,792
C20,eye_tracker,67
C22,mouse_scroll,617
C39,eye_tracker,242
C38,mouse_move,258
C23,update_frame,208
C28,eye_tracker,217
C48,mouse_move,100
C50,eye_tracker,1517
C23,eye_tracker,133
C14,eye_tracker,175
C37,eye_tracker,92
C11,mouse_move,250
C17,update_frame,167
C17,eye_tracker,183
C44,eye_tracker,1283
C30,eye_tracker,117
C43,mouse_scroll,458
C52,eye_tracker,125
C50,mouse_move,208
C60,mouse_drag,75
C50,eye_tracker,350
C59,mouse_drag,192
C54,eye_tracker,225
C17,eye_tracker,408
C3,eye_tracker,283
C48,eye_tracker,200
C25,mouse_move,142
C50,eye_tracker,158
C10,eye_tracker,100
C23,update_frame,150
C10,eye_tracker,167
C27,eye_tracker,225
C48,eye_tracker,142
C2,eye_tracker,250
C9,eye_tracker,117
C15,eye_tracker,67
C58,eye_tracker,83
C29,eye_tracker,142
C51,eye_tracker,350
C57,mouse_move,233
C8,mouse_move,125
C31,eye_tracker,125
C28,eye_tracker,92
C18,eye_tracker,100
C24,eye_tracker,158
C41,eye_tracker,142
C2,eye_tracker,192
C14,eye_tracker,317
C27,update_frame,200
C48,eye_tracker,192
C4,mouse_move,217
C15,eye_tracker,317
C38,eye_tracker,217
C59,eye_tracker,317
C49,mouse_move,300
C43,mouse_move,100
C47,mouse_move,117
C43,mouse_move,175
C43,eye_tracker,325
C10,eye_tracker,217
C40,eye_tracker,225
C39,mouse_move,108
C50,mouse_move,425
C14,mouse_move,558
C57,eye_tracker,217
C22,eye_tracker,125
C24,eye_tracker,92
C11,eye_tracker,117
C39,eye_tracker,1142
C28,eye_tracker,408
C29,eye_tracker,142
C30,eye_tracker,475
C25,eye_tracker,200
C27,eye_tracker,242
C38,mouse_move,458
C16,eye_tracker,117
C49,eye_tracker,67
C14,mouse_drag,142
C36,eye_tracker,408
C57,eye_tracker,400
C45,mouse_move,258
C38,mouse_scroll,392
C43,eye_tracker,158
C21,eye_tracker,292
C60,eye_tracker,167
C32,eye_tracker,158
C12,mouse_move,175
C29,eye_tracker,475
C50,eye_tracker,267
C13,eye_tracker,475
C52,update_frame,167
C1,,75
C16,eye_tracker,142
C45,eye_tracker,142
C24,eye_tracker,308
C39,eye_tracker,492
C56,eye_tracker,142
C6,eye_tracker,167
C49,mouse_move,83
C17,eye_tracker,275
C5,,100
C7,update_frame,175
C4,eye_tracker,500
C2,mouse_move,75
C24,eye_tracker,217
C34,eye_tracker,250
C17,eye_tracker,142
C57,eye_tracker,392
C49,eye_tracker,192
C3,eye_tracker,408
C19,eye_tracker,183
C21,eye_tracker,192
C11,mouse_drag,467
C7,update_frame,125
C6,eye_tracker,392
C7,update_frame,217
C50,eye_tracker,425
C30,eye_tracker,258
C41,eye_tracker,225
C17,update_frame,75
C20,eye_tracker,183
C33,eye_tracker,142
C25,eye_tracker,242
C2,eye_tracker,142
C45,mouse_move,492
C20,mouse_move,225
C18,eye_tracker,283
C17,eye_tracker,175
C1,eye_tracker,1200
C55,eye_tracker,125
C50,mouse_move,108
C40,eye_tracker,208
C42,eye_tracker,308
C22,eye_tracker,158
C12,eye_tracker,408
C42,eye_tracker,283
C45,eye_tracker,150
C31,eye_tracker,433
C23,eye_tracker,92
C14,eye_tracker,267
C9,mouse_move,258
C11,update_frame,225
C54,eye_tracker,117
C59,eye_tracker,292
C17,eye_tracker,100
C30,mouse_move,267
C36,eye_tracker,242
C10,eye_tracker,192
C60,eye_tracker,217
C50,mouse_move,108
C16,eye_tracker,358
C45,eye_tracker,308
C31,eye_tracker,858
C59,eye_tracker,308
C56,eye_tracker,133
C54,eye_tracker,325
C2,eye_tracker,333
C60,eye_tracker,192
C52,eye_tracker,192
C52,eye_tracker,208
C43,mouse_scroll,233
C49,eye_tracker,150
C12,eye_tracker,208
C39,mouse_click,450
C39,eye_tracker,158
C4,eye_tracker,83
C11,eye_tracker,350
C52,eye_tracker,467
C3,eye_tracker,242
C9,eye_tracker,258
C30,eye_tracker,183
C10,eye_tracker,500
C32,eye_tracker,242
C12,update_frame,342
C43,eye_tracker,83
C26,eye_tracker,117
C52,eye_tracker,208
C18,eye_tracker,433
C20,eye_tracker,67
C29,mouse_move,200
C57,eye_tracker,483
C26,eye_tracker,208
C57,eye_tracker,133
C25,eye_tracker,283
C21,eye_tracker,317
C15,eye_tracker,133
C37,eye_tracker,1908
C29,eye_tracker,142
C50,eye_tracker,117
C53,eye_tracker,358
C39,eye_tracker,83
C16,eye_tracker,200
C15,eye_tracker,267
C22,eye_tracker,142
C9,eye_tracker,342
C31,mouse_move,183
C20,eye_tracker,225
C22,eye_tracker,208
C28,mouse_move,258
C38,eye_tracker,275
C48,eye_tracker,150
C4,eye_tracker,208
C26,eye_tracker,392
C8,eye_tracker,92
C27,eye_tracker,142
C14,eye_tracker,292
C37,update_frame,200
C3,eye_tracker,467
C5,,108
C50,eye_tracker,117
C3,mouse_move,167
C40,eye_tracker,350
C7,update_frame,250
C55,eye_tracker,300
C42,eye_tracker,350
C38,mouse_scroll,67
C25,mouse_move,167
C42,update_frame,392
C25,eye_tracker,192
C28,eye_tracker,267
C43,eye_tracker,308
C27,mouse_move,67
C17,eye_tracker,375
C41,eye_tracker,208
C26,eye_tracker,342
C2,eye_tracker,175
C32,eye_tracker,300
C14,mouse_drag,83
C11,eye_tracker,325
C12,update_frame,242
C59,mouse_drag,117
C13,eye_tracker,425
C49,mouse_move,142
C39,mouse_move,192
C20,eye_tracker,367
C32,eye_tracker,133
C49,eye_tracker,275
C10,eye_tracker,200
C7,eye_tracker,500
C23,eye_tracker,333
C23,eye_tracker,267
C17,eye_tracker,192
C42,eye_tracker,267
C8,eye_tracker,342
C2,mouse_drag,417
C25,eye_tracker,300
C13,eye_tracker,233
C60,mouse_move,108
C4,update_frame,67
C3,eye_tracker,225
C28,mouse_move,225
C11,eye_tracker,408
C55,eye_tracker,275
C45,eye_tracker,375
C6,eye_tracker,450
C11,eye_tracker,333
C39,eye_tracker,233
C22,eye_tracker,167
C23,mouse_move,267
C45,update_frame,150
C57,eye_tracker,133
C22,mouse_drag,67
C59,mouse_drag,108
C6,mouse_move,358
C31,eye_tracker,183
C48,eye_tracker,208
C13,eye_tracker,292
C45,mouse_move,108
C53,eye_tracker,283
C13,mouse_move,183
C43,eye_tracker,208
C48,eye_tracker,233
C28,eye_tracker,217
C27,eye_tracker,208
C38,update_frame,67
C20,update_frame,292
C36,eye_tracker,83
C41,mouse_move,83
C7,eye_tracker,125
C32,eye_tracker,350
C12,eye_tracker,425
C21,mouse_move,133
C25,eye_tracker,183
C41,eye_tracker,442
C46,eye_tracker,417
C53,eye_tracker,267
C35,eye_tracker,700
C16,mouse_move,458
C2,eye_tracker,458
C29,mouse_drag,225
C48,mouse_move,283
C7,eye_tracker,342
C36,eye_tracker,367
C44,eye_tracker,117
C11,eye_tracker,108
C14,mouse_move,150
C45,update_frame,200
C16,eye_tracker,300
C19,eye_tracker,158
C16,eye_tracker,133
C10,eye_tracker,242
C18,eye_tracker,183
C2,eye_tracker,108
C23,eye_tracker,417
C28,eye_tracker,350
C27,eye_tracker,67
C14,eye_tracker,67
C3,eye_tracker,267
C12,eye_tracker,67
C30,eye_tracker,225
C25,eye_tracker,75
C20,eye_tracker,300
C25,eye_tracker,217
C42,eye_tracker,150
C52,eye_tracker,200
C29,eye_tracker,342
C33,eye_tracker,408
C47,eye_tracker,675
C14,mouse_move,233
C52,mouse_move,92
C50,eye_tracker,242
C58,eye_tracker,317
C41,mouse_move,92
C37,mouse_drag,75
C41,eye_tracker,183
C60,eye_tracker,183
C13,eye_tracker,333
C50,mouse_move,442
C52,eye_tracker,217
C15,eye_tracker,67
C52,eye_tracker,150
C23,mouse_move,492
C41,,250
C47,mouse_move,242
C9,eye_tracker,117
C41,eye_tracker,75
C40,eye_tracker,250
C25,eye_tracker,175
C38,eye_tracker,425
C17,mouse_move,75
C25,eye_tracker,150
C6,eye_tracker,458
C54,eye_tracker,167
C45,eye_tracker,83
C4,eye_tracker,117
C24,eye_tracker,292
C49,eye_tracker,83
C26,eye_tracker,458
C2,eye_tracker,300
C13,update_frame,233
C4,eye_tracker,67
C16,eye_tracker,283
C37,eye_tracker,267
C14,mouse_drag,158
C6,eye_tracker,242
C53,mouse_move,692
C5,eye_tracker,425
C32,eye_tracker,508
C8,mouse_drag,117
C10,mouse_dragend,125
C42,mouse_move,200
C3,eye_tracker,217
C22,eye_tracker,158
C49,eye_tracker,125
C50,update_frame,208
C59,update_frame,83
C51,eye_tracker,267
C14,eye_tracker,300
C29,eye_tracker,1067
C9,mouse_move,192
C3,update_frame,117
C24,eye_tracker,242
C27,eye_tracker,92
C2,eye_tracker,258
C29,eye_tracker,275
C22,eye_tracker,400
C38,eye_tracker,292
C42,mouse_move,217
C44,mouse_move,408
C27,eye_tracker,300
C30,eye_tracker,183
C26,mouse_scroll,167
C34,eye_tracker,225
C40,eye_tracker,108
C58,eye_tracker,308
C16,eye_tracker,225
C24,eye_tracker,258
C43,eye_tracker,358
C13,eye_tracker,133
C33,eye_tracker,617
C17,mouse_drag,150
C50,eye_tracker,142
C60,eye_tracker,775
C17,update_frame,225
C12,eye_tracker,1142
C42,eye_tracker,225
C31,eye_tracker,225
C48,eye_tracker,67
C16,eye_tracker,83
C12,mouse_drag,125
C27,mouse_drag,133
C56,eye_tracker,192
C59,mouse_move,358
C2,mouse_dragend,217
C38,mouse_move,367
C33,eye_tracker,233
C20,eye_tracker,125
C15,eye_tracker,83
C49,mouse_move,233
C22,eye_tracker,133
C39,eye_tracker,175
C30,mouse_move,350
C11,eye_tracker,192
C53,eye_tracker,200
C39,eye_tracker,350
C25,mouse_move,183
C49,eye_tracker,200
C10,eye_tracker,292
C45,eye_tracker,167
C20,eye_tracker,192
C30,mouse_move,217
C32,eye_tracker,167
C57,eye_tracker,350
C38,eye_tracker,67
C30,eye_tracker,225
C15,eye_tracker,158
C3,eye_tracker,192
C10,eye_tracker,433
C20,eye_tracker,392
C14,eye_tracker,175
C21,eye_tracker,325
C54,eye_tracker,325
C39,eye_tracker,317
C59,eye_tracker,333
C53,eye_tracker,492
C52,mouse_move,192
C49,eye_tracker,325
C50,mouse_move,375
C4,eye_tracker,208
C26,eye_tracker,383
C36,eye_tracker,308
C6,eye_tracker,67
C13,eye_tracker,275
C17,update_frame,300
C60,eye_tracker,342
C21,eye_tracker,292
C45,eye_tracker,75
C49,eye_tracker,150
C54,update_frame,267
C7,mouse_move,108
C11,mouse_move,333
C37,mouse_drag,242
C43,eye_tracker,200
C43,mouse_move,175
C22,eye_tracker,217
C55,eye_tracker,142
C7,eye_tracker,133
C24,eye_tracker,150
C59,eye_tracker,467
C60,mouse_move,108
C38,mouse_drag,358
C43,update_frame,267
C21,eye_tracker,142
C27,eye_tracker,208
C14,update_frame,392
C60,mouse_drag,275
C7,eye_tracker,267
C45,update_frame,183
C30,mouse_scroll,67
C51,eye_tracker,800
C37,mouse_drag,200
C28,mouse_drag,192
C17,mouse_drag,333
C52,eye_tracker,100
C37,eye_tracker,92
C12,mouse_move,142
C10,eye_tracker,442
C47,eye_tracker,67
C28,eye_tracker,100
C22,update_frame,175
C41,eye_tracker,100
C8,eye_tracker,933
C41,eye_tracker,350
C22,eye_tracker,125
C48,eye_tracker,183
C13,eye_tracker,217
C57,eye_tracker,250
C50,eye_tracker,200
C16,eye_tracker,267
C9,mouse_move,117
C40,eye_tracker,83
C6,mouse_drag,100
C53,eye_tracker,175
C59,eye_tracker,292
C35,eye_tracker,175
C39,eye_tracker,192
C23,eye_tracker,208
C2,eye_tracker,200
C42,eye_tracker,225
C7,mouse_scroll,233
C29,eye_tracker,267
C57,eye_tracker,275
C10,mouse_move,283
C28,eye_tracker,392
C32,eye_tracker,283
C1,mouse_move,342
C23,eye_tracker,458
C4,eye_tracker,125
C30,eye_tracker,333
C12,mouse_move,133
C16,eye_tracker,108
C15,mouse_move,75
C52,,283
C49,mouse_drag,75
C42,eye_tracker,225
C45,eye_tracker,325
C9,mouse_drag,142
C60,eye_tracker,325
C53,update_frame,117
C26,mouse_move,125
C57,eye_tracker,367
C57,update_frame,367
C7,mouse_move,183
C43,eye_tracker,258
C43,mouse_drag,108
C3,eye_tracker,75
C35,eye_tracker,733
C29,eye_tracker,450
C42,eye_tracker,250
C25,eye_tracker,283
C7,mouse_drag,850
C23,mouse_move,208
C11,mouse_move,225
C2,mouse_move,117
C11,eye_tracker,233
C52,eye_tracker,175
C27,eye_tracker,533
C7,eye_tracker,267
C31,eye_tracker,683
C20,eye_tracker,358
C37,eye_tracker,158
C45,mouse_move,175
C38,eye_tracker,558
C33,eye_tracker,125
C2,mouse_move,225
C8,eye_tracker,75
C2,mouse_drag,75
C13,eye_tracker,250
C41,eye_tracker,233
C20,eye_tracker,200
C14,eye_tracker,167
C60,eye_tracker,192
C25,mouse_move,258
C15,eye_tracker,433
C6,eye_tracker,67
C20,eye_tracker,117
C38,update_frame,225
C32,eye_tracker,300
C20,eye_tracker,258
C52,eye_tracker,200
C26,mouse_move,308
C12,eye_tracker,133
C3,eye_tracker,233
C27,mouse_move,342
C27,eye_tracker,92
C20,mouse_move,400
C45,eye_tracker,75
C29,eye_tracker,125
C2,eye_tracker,167
C13,eye_tracker,133
C45,eye_tracker,375
C40,,100
C19,mouse_move,600
C39,eye_tracker,375
C56,eye_tracker,167
C33,eye_tracker,142
C28,eye_tracker,275
C47,mouse_move,183
C41,eye_tracker,192
C22,eye_tracker,100
C1,eye_tracker,67
C38,mouse_move,125
C16,mouse_move,258
C50,mouse_move,108
C41,eye_tracker,308
C2,eye_tracker,283
C18,mouse_move,175
C51,eye_tracker,175
C4,update_frame,117
C52,next_btn_clicked,150
C42,mouse_move,158
C35,mouse_move,83
C11,eye_tracker,283
C30,mouse_move,142
C40,update_frame,308
C12,mouse_move,367
C56,,150
C14,mouse_move,175
C43,,67
C12,mouse_move,158
C50,mouse_move,242
C52,eye_tracker,242
C53,eye_tracker,133
C13,eye_tracker,242
C14,mouse_move,242
C31,eye_tracker,375
C18,eye_tracker,250
C58,eye_tracker,258
C41,eye_tracker,92
C43,eye_tracker,200
C29,eye_tracker,267
C10,mouse_move,175
C22,update_frame,167
C26,eye_tracker,208
C31,update_frame,292
C20,eye_tracker,158
C60,update_frame,167
C40,update_frame,1342
C50,eye_tracker,217
C17,eye_tracker,83
C29,eye_tracker,358
C26,mouse_drag,358
C13,eye_tracker,225
C14,mouse_scroll,308
C16,eye_tracker,325
C48,eye_tracker,242
C6,eye_tracker,67
C41,mouse_move,75
C26,eye_tracker,183
C59,mouse_scroll,333
C59,eye_tracker,433
C45,mouse_move,158
C42,eye_tracker,67
C37,eye_tracker,325
C8,eye_tracker,142
C21,mouse_scroll,258
C34,eye_tracker,225
C42,eye_tracker,308
C53,mouse_move,208
C43,eye_tracker,333
C6,eye_tracker,275
C29,eye_tracker,317
C14,update_frame,525
C30,update_frame,200
C50,eye_tracker,325
C24,eye_tracker,208
C41,eye_tracker,150
C33,eye_tracker,250
C44,mouse_move,1433
C9,eye_tracker,408
C39,eye_tracker,183
C19,eye_tracker,92
C16,mouse_drag,417
C48,mouse_move,75
C52,update_frame,167
C17,eye_tracker,175
C24,eye_tracker,242
C54,mouse_move,150
C2,mouse_move,317
C26,eye_tracker,242
C50,mouse_move,175
C23,eye_tracker,225
C38,eye_tracker,175
C32,eye_tracker,358
C44,update_frame,250
C17,eye_tracker,408
C25,mouse_scroll,183
C17,mouse_move,258
C38,mouse_move,75
C45,eye_tracker,158
C53,eye_tracker,317
C11,eye_tracker,567
C3,eye_tracker,125
C45,eye_tracker,83
C29,eye_tracker,308
C6,eye_tracker,358
C57,eye_tracker,83
C10,eye_tracker,233
C50,eye_tracker,167
C42,eye_tracker,142
C12,eye_tracker,192
C21,mouse_move,292
C15,eye_tracker,242
C57,mouse_drag,158
C10,eye_tracker,183
C39,eye_tracker,242
C56,eye_tracker,233
C41,mouse_scroll,317
C59,mouse_move,250
C9,eye_tracker,275
C49,eye_tracker,183
C2,eye_tracker,150
C8,update_frame,192
C25,eye_tracker,100
C57,,150
C17,eye_tracker,283
C35,mouse_move,150
C7,eye_tracker,150
C27,mouse_move,292
C48,update_frame,167
C12,mouse_move,117
C25,eye_tracker,167
C42,eye_tracker,150
C23,eye_tracker,150
C29,update_frame,83
C9,mouse_drag,117
C10,mouse_move,83
C50,eye_tracker,283
C49,eye_tracker,242
C3,eye_tracker,183
C9,mouse_move,108
C38,eye_tracker,283
C22,eye_tracker,117
C50,mouse_move,75
C22,mouse_drag,217
C46,eye_tracker,250
C13,eye_tracker,308
C41,mouse_drag,117
C52,,142
C10,eye_tracker,467
C11,eye_tracker,550
C33,eye_tracker,392
C36,eye_tracker,400
C38,eye_tracker,308
C45,mouse_drag,92
C40,eye_tracker,350
C48,eye_tracker,417
C27,eye_tracker,125
C8,eye_tracker,175
